image;width;height;dataset_country;mixset_id;spain_id;germany_id;belgium_id
00018_00024.ppm;106;110;ger;2;R-2;14;21
00018_00025.ppm;116;119;ger;2;R-2;14;21
00018_00026.ppm;120;123;ger;2;R-2;14;21
00018_00027.ppm;133;135;ger;2;R-2;14;21
00018_00028.ppm;148;147;ger;2;R-2;14;21
00018_00029.ppm;158;161;ger;2;R-2;14;21
00019_00000.ppm;36;40;ger;2;R-2;14;21
00019_00001.ppm;38;41;ger;2;R-2;14;21
00019_00002.ppm;38;41;ger;2;R-2;14;21
00019_00003.ppm;37;42;ger;2;R-2;14;21
00019_00004.ppm;38;44;ger;2;R-2;14;21
00019_00005.ppm;39;45;ger;2;R-2;14;21
00019_00006.ppm;40;46;ger;2;R-2;14;21
00019_00007.ppm;42;46;ger;2;R-2;14;21
00019_00008.ppm;42;46;ger;2;R-2;14;21
00019_00009.ppm;43;46;ger;2;R-2;14;21
00019_00010.ppm;46;45;ger;2;R-2;14;21
00019_00011.ppm;45;45;ger;2;R-2;14;21
00019_00012.ppm;64;72;ger;2;R-2;14;21
00019_00013.ppm;66;73;ger;2;R-2;14;21
00019_00014.ppm;68;74;ger;2;R-2;14;21
00019_00015.ppm;71;74;ger;2;R-2;14;21
00019_00016.ppm;74;77;ger;2;R-2;14;21
00019_00017.ppm;77;81;ger;2;R-2;14;21
00019_00018.ppm;78;82;ger;2;R-2;14;21
00019_00019.ppm;84;87;ger;2;R-2;14;21
00019_00020.ppm;85;92;ger;2;R-2;14;21
00019_00021.ppm;87;95;ger;2;R-2;14;21
00019_00022.ppm;93;98;ger;2;R-2;14;21
00019_00023.ppm;98;100;ger;2;R-2;14;21
00019_00024.ppm;99;104;ger;2;R-2;14;21
00019_00025.ppm;106;108;ger;2;R-2;14;21
00019_00026.ppm;109;111;ger;2;R-2;14;21
00019_00027.ppm;112;115;ger;2;R-2;14;21
00019_00028.ppm;118;121;ger;2;R-2;14;21
00019_00029.ppm;122;123;ger;2;R-2;14;21
00020_00000.ppm;38;41;ger;2;R-2;14;21
00020_00001.ppm;40;44;ger;2;R-2;14;21
00020_00002.ppm;42;45;ger;2;R-2;14;21
00020_00003.ppm;43;47;ger;2;R-2;14;21
00020_00004.ppm;44;47;ger;2;R-2;14;21
00020_00005.ppm;45;48;ger;2;R-2;14;21
00020_00006.ppm;46;49;ger;2;R-2;14;21
00020_00007.ppm;46;50;ger;2;R-2;14;21
00020_00008.ppm;48;50;ger;2;R-2;14;21
00020_00009.ppm;50;54;ger;2;R-2;14;21
00020_00010.ppm;54;56;ger;2;R-2;14;21
00020_00011.ppm;55;60;ger;2;R-2;14;21
00020_00012.ppm;58;60;ger;2;R-2;14;21
00020_00013.ppm;59;63;ger;2;R-2;14;21
00020_00014.ppm;59;66;ger;2;R-2;14;21
00020_00015.ppm;63;70;ger;2;R-2;14;21
00020_00016.ppm;68;73;ger;2;R-2;14;21
00020_00017.ppm;74;81;ger;2;R-2;14;21
00020_00018.ppm;81;86;ger;2;R-2;14;21
00020_00019.ppm;85;94;ger;2;R-2;14;21
00020_00020.ppm;89;96;ger;2;R-2;14;21
00020_00021.ppm;94;100;ger;2;R-2;14;21
00020_00022.ppm;104;105;ger;2;R-2;14;21
00020_00023.ppm;113;110;ger;2;R-2;14;21
00020_00024.ppm;123;122;ger;2;R-2;14;21
00020_00025.ppm;136;135;ger;2;R-2;14;21
00020_00026.ppm;153;149;ger;2;R-2;14;21
00020_00027.ppm;177;171;ger;2;R-2;14;21
00020_00028.ppm;197;193;ger;2;R-2;14;21
00020_00029.ppm;224;219;ger;2;R-2;14;21
00021_00000.ppm;29;30;ger;2;R-2;14;21
00021_00001.ppm;31;31;ger;2;R-2;14;21
00021_00002.ppm;32;32;ger;2;R-2;14;21
00021_00003.ppm;33;34;ger;2;R-2;14;21
00021_00004.ppm;34;36;ger;2;R-2;14;21
00021_00005.ppm;36;36;ger;2;R-2;14;21
00021_00006.ppm;36;38;ger;2;R-2;14;21
00021_00007.ppm;37;40;ger;2;R-2;14;21
00021_00008.ppm;37;40;ger;2;R-2;14;21
00021_00009.ppm;39;41;ger;2;R-2;14;21
00021_00010.ppm;39;43;ger;2;R-2;14;21
00021_00011.ppm;42;44;ger;2;R-2;14;21
00021_00012.ppm;44;46;ger;2;R-2;14;21
00021_00013.ppm;47;48;ger;2;R-2;14;21
00021_00014.ppm;48;49;ger;2;R-2;14;21
00021_00015.ppm;50;50;ger;2;R-2;14;21
00021_00016.ppm;52;52;ger;2;R-2;14;21
00021_00017.ppm;55;56;ger;2;R-2;14;21
00021_00018.ppm;57;58;ger;2;R-2;14;21
00021_00019.ppm;61;60;ger;2;R-2;14;21
00021_00020.ppm;63;65;ger;2;R-2;14;21
00021_00021.ppm;70;73;ger;2;R-2;14;21
00021_00022.ppm;76;81;ger;2;R-2;14;21
00021_00023.ppm;86;92;ger;2;R-2;14;21
00021_00024.ppm;97;102;ger;2;R-2;14;21
00021_00025.ppm;110;116;ger;2;R-2;14;21
00021_00026.ppm;119;124;ger;2;R-2;14;21
00021_00027.ppm;132;141;ger;2;R-2;14;21
00021_00028.ppm;145;155;ger;2;R-2;14;21
00021_00029.ppm;159;170;ger;2;R-2;14;21
00022_00000.ppm;35;37;ger;2;R-2;14;21
00022_00001.ppm;34;36;ger;2;R-2;14;21
00022_00002.ppm;35;36;ger;2;R-2;14;21
00022_00003.ppm;35;37;ger;2;R-2;14;21
00022_00004.ppm;37;37;ger;2;R-2;14;21
00022_00005.ppm;37;40;ger;2;R-2;14;21
00022_00006.ppm;40;41;ger;2;R-2;14;21
00022_00007.ppm;40;42;ger;2;R-2;14;21
00022_00008.ppm;42;43;ger;2;R-2;14;21
00022_00009.ppm;43;45;ger;2;R-2;14;21
00022_00010.ppm;44;46;ger;2;R-2;14;21
00022_00011.ppm;45;47;ger;2;R-2;14;21
00022_00012.ppm;46;50;ger;2;R-2;14;21
00022_00013.ppm;48;52;ger;2;R-2;14;21
00022_00014.ppm;50;53;ger;2;R-2;14;21
00022_00015.ppm;50;55;ger;2;R-2;14;21
00022_00016.ppm;54;57;ger;2;R-2;14;21
00022_00017.ppm;56;61;ger;2;R-2;14;21
00022_00018.ppm;58;62;ger;2;R-2;14;21
00022_00019.ppm;59;69;ger;2;R-2;14;21
00022_00020.ppm;62;71;ger;2;R-2;14;21
00022_00021.ppm;69;76;ger;2;R-2;14;21
00022_00022.ppm;70;82;ger;2;R-2;14;21
00022_00023.ppm;75;87;ger;2;R-2;14;21
00022_00024.ppm;81;95;ger;2;R-2;14;21
00022_00025.ppm;85;104;ger;2;R-2;14;21
00022_00026.ppm;92;115;ger;2;R-2;14;21
00022_00027.ppm;97;124;ger;2;R-2;14;21
00022_00028.ppm;107;135;ger;2;R-2;14;21
00022_00029.ppm;116;148;ger;2;R-2;14;21
00023_00000.ppm;34;34;ger;2;R-2;14;21
00023_00001.ppm;36;37;ger;2;R-2;14;21
00023_00002.ppm;36;38;ger;2;R-2;14;21
00023_00003.ppm;39;38;ger;2;R-2;14;21
00023_00004.ppm;39;40;ger;2;R-2;14;21
00023_00005.ppm;39;38;ger;2;R-2;14;21
00023_00006.ppm;40;43;ger;2;R-2;14;21
00023_00007.ppm;42;43;ger;2;R-2;14;21
00023_00008.ppm;43;43;ger;2;R-2;14;21
00023_00009.ppm;44;44;ger;2;R-2;14;21
00023_00010.ppm;45;44;ger;2;R-2;14;21
00023_00011.ppm;46;47;ger;2;R-2;14;21
00023_00012.ppm;47;49;ger;2;R-2;14;21
00023_00013.ppm;49;51;ger;2;R-2;14;21
00023_00014.ppm;52;52;ger;2;R-2;14;21
00023_00015.ppm;54;53;ger;2;R-2;14;21
00023_00016.ppm;54;55;ger;2;R-2;14;21
00023_00017.ppm;56;57;ger;2;R-2;14;21
00023_00018.ppm;58;60;ger;2;R-2;14;21
00023_00019.ppm;61;62;ger;2;R-2;14;21
00023_00020.ppm;63;65;ger;2;R-2;14;21
00023_00021.ppm;65;68;ger;2;R-2;14;21
00023_00022.ppm;69;71;ger;2;R-2;14;21
00023_00023.ppm;74;73;ger;2;R-2;14;21
00023_00024.ppm;77;76;ger;2;R-2;14;21
00023_00025.ppm;81;82;ger;2;R-2;14;21
00023_00026.ppm;83;84;ger;2;R-2;14;21
00023_00027.ppm;87;88;ger;2;R-2;14;21
00023_00028.ppm;97;96;ger;2;R-2;14;21
00023_00029.ppm;99;100;ger;2;R-2;14;21
00024_00000.ppm;26;27;ger;2;R-2;14;21
00024_00001.ppm;26;27;ger;2;R-2;14;21
00024_00002.ppm;27;27;ger;2;R-2;14;21
00024_00003.ppm;26;28;ger;2;R-2;14;21
00024_00004.ppm;28;27;ger;2;R-2;14;21
00024_00005.ppm;30;28;ger;2;R-2;14;21
00024_00006.ppm;31;30;ger;2;R-2;14;21
00024_00007.ppm;32;31;ger;2;R-2;14;21
00024_00008.ppm;31;32;ger;2;R-2;14;21
00024_00009.ppm;33;33;ger;2;R-2;14;21
00024_00010.ppm;32;33;ger;2;R-2;14;21
00024_00011.ppm;32;33;ger;2;R-2;14;21
00024_00012.ppm;35;35;ger;2;R-2;14;21
00024_00013.ppm;35;35;ger;2;R-2;14;21
00024_00014.ppm;36;36;ger;2;R-2;14;21
00024_00015.ppm;38;39;ger;2;R-2;14;21
00024_00016.ppm;40;40;ger;2;R-2;14;21
00024_00017.ppm;42;43;ger;2;R-2;14;21
00024_00018.ppm;41;42;ger;2;R-2;14;21
00024_00019.ppm;44;43;ger;2;R-2;14;21
00024_00020.ppm;47;47;ger;2;R-2;14;21
00024_00021.ppm;48;47;ger;2;R-2;14;21
00024_00022.ppm;51;49;ger;2;R-2;14;21
00024_00023.ppm;52;52;ger;2;R-2;14;21
00024_00024.ppm;53;54;ger;2;R-2;14;21
00024_00025.ppm;56;55;ger;2;R-2;14;21
00024_00026.ppm;57;57;ger;2;R-2;14;21
00024_00027.ppm;60;58;ger;2;R-2;14;21
00024_00028.ppm;60;60;ger;2;R-2;14;21
00024_00029.ppm;61;60;ger;2;R-2;14;21
00025_00000.ppm;27;28;ger;2;R-2;14;21
00025_00001.ppm;29;29;ger;2;R-2;14;21
00025_00002.ppm;30;31;ger;2;R-2;14;21
00025_00003.ppm;29;31;ger;2;R-2;14;21
00025_00004.ppm;29;29;ger;2;R-2;14;21
00025_00005.ppm;31;32;ger;2;R-2;14;21
00025_00006.ppm;30;34;ger;2;R-2;14;21
00025_00007.ppm;31;33;ger;2;R-2;14;21
00025_00008.ppm;32;34;ger;2;R-2;14;21
00025_00009.ppm;30;34;ger;2;R-2;14;21
00025_00010.ppm;32;35;ger;2;R-2;14;21
00025_00011.ppm;34;33;ger;2;R-2;14;21
00025_00012.ppm;37;37;ger;2;R-2;14;21
00025_00013.ppm;39;39;ger;2;R-2;14;21
00025_00014.ppm;38;38;ger;2;R-2;14;21
00025_00015.ppm;41;40;ger;2;R-2;14;21
00025_00016.ppm;42;43;ger;2;R-2;14;21
00025_00017.ppm;45;45;ger;2;R-2;14;21
00025_00018.ppm;45;46;ger;2;R-2;14;21
00025_00019.ppm;46;48;ger;2;R-2;14;21
00025_00020.ppm;48;49;ger;2;R-2;14;21
00025_00021.ppm;49;51;ger;2;R-2;14;21
00025_00022.ppm;53;53;ger;2;R-2;14;21
00025_00023.ppm;55;57;ger;2;R-2;14;21
00025_00024.ppm;56;59;ger;2;R-2;14;21
00025_00025.ppm;60;61;ger;2;R-2;14;21
00025_00026.ppm;63;66;ger;2;R-2;14;21
00025_00027.ppm;69;71;ger;2;R-2;14;21
00025_00028.ppm;73;76;ger;2;R-2;14;21
00025_00029.ppm;83;85;ger;2;R-2;14;21
Image01436.ppm;162;162;spa;2;R-2;14;21
Image01437.ppm;94;94;spa;2;R-2;14;21
Image01440.ppm;98;98;spa;2;R-2;14;21
Image01441.ppm;370;370;spa;2;R-2;14;21
Image01442.ppm;446;446;spa;2;R-2;14;21
Image01443.ppm;180;180;spa;2;R-2;14;21
Image01444.ppm;226;226;spa;2;R-2;14;21
Image01445.ppm;280;280;spa;2;R-2;14;21
Image01446.ppm;330;330;spa;2;R-2;14;21
Image01447.ppm;602;602;spa;2;R-2;14;21
Image01449.ppm;160;160;spa;2;R-2;14;21
Image01450.ppm;230;230;spa;2;R-2;14;21
Image01451.ppm;128;128;spa;2;R-2;14;21
Image01452.ppm;486;486;spa;2;R-2;14;21
Image01453.ppm;200;200;spa;2;R-2;14;21
Image01455.ppm;174;174;spa;2;R-2;14;21
Image01456.ppm;126;126;spa;2;R-2;14;21
Image01459.ppm;178;178;spa;2;R-2;14;21
Image01463.ppm;134;134;spa;2;R-2;14;21
Image01467.ppm;116;116;spa;2;R-2;14;21
Image01468.ppm;90;90;spa;2;R-2;14;21
Image01469.ppm;236;236;spa;2;R-2;14;21
Image01470.ppm;180;180;spa;2;R-2;14;21
Image01472.ppm;200;200;spa;2;R-2;14;21
Image01473.ppm;266;266;spa;2;R-2;14;21
Image01475.ppm;176;176;spa;2;R-2;14;21
Image01476.ppm;362;362;spa;2;R-2;14;21
Image01478.ppm;164;164;spa;2;R-2;14;21
00032_00000.ppm;130;263;bel;3;R-3;12;61
00032_00001.ppm;107;107;bel;3;R-3;12;61
00032_00002.ppm;71;73;bel;3;R-3;12;61
00037_00000.ppm;53;52;bel;3;R-3;12;61
00037_00001.ppm;61;58;bel;3;R-3;12;61
00037_00002.ppm;83;107;bel;3;R-3;12;61
00039_00000.ppm;215;217;bel;3;R-3;12;61
00039_00001.ppm;112;116;bel;3;R-3;12;61
00039_00002.ppm;67;69;bel;3;R-3;12;61
00042_00000.ppm;54;52;bel;3;R-3;12;61
00042_00001.ppm;62;59;bel;3;R-3;12;61
00042_00002.ppm;95;111;bel;3;R-3;12;61
00044_00000.ppm;80;85;bel;3;R-3;12;61
00044_00001.ppm;67;67;bel;3;R-3;12;61
00044_00002.ppm;55;56;bel;3;R-3;12;61
00045_00000.ppm;50;51;bel;3;R-3;12;61
00045_00001.ppm;58;61;bel;3;R-3;12;61
00045_00002.ppm;61;105;bel;3;R-3;12;61
00046_00000.ppm;69;71;bel;3;R-3;12;61
00046_00001.ppm;56;57;bel;3;R-3;12;61
00050_00000.ppm;151;147;bel;3;R-3;12;61
00050_00001.ppm;100;104;bel;3;R-3;12;61
00050_00002.ppm;72;72;bel;3;R-3;12;61
00060_00000.ppm;80;81;bel;3;R-3;12;61
00060_00001.ppm;64;76;bel;3;R-3;12;61
00060_00002.ppm;51;51;bel;3;R-3;12;61
00063_00000.ppm;119;127;bel;3;R-3;12;61
00063_00001.ppm;87;94;bel;3;R-3;12;61
00063_00002.ppm;69;71;bel;3;R-3;12;61
00065_00000.ppm;71;70;bel;3;R-3;12;61
00065_00001.ppm;80;95;bel;3;R-3;12;61
00065_00002.ppm;58;61;bel;3;R-3;12;61
00068_00000.ppm;82;86;bel;3;R-3;12;61
00068_00001.ppm;39;42;bel;3;R-3;12;61
00092_00000.ppm;131;131;bel;3;R-3;12;61
00092_00001.ppm;72;71;bel;3;R-3;12;61
00092_00002.ppm;51;51;bel;3;R-3;12;61
00103_00000.ppm;136;134;bel;3;R-3;12;61
00103_00001.ppm;98;97;bel;3;R-3;12;61
00103_00002.ppm;80;80;bel;3;R-3;12;61
00111_00000.ppm;48;52;bel;3;R-3;12;61
00111_00001.ppm;68;74;bel;3;R-3;12;61
00111_00002.ppm;55;59;bel;3;R-3;12;61
00118_00000.ppm;36;40;bel;3;R-3;12;61
00118_00001.ppm;36;39;bel;3;R-3;12;61
00118_00002.ppm;42;42;bel;3;R-3;12;61
00121_00000.ppm;260;260;bel;3;R-3;12;61
00121_00001.ppm;192;194;bel;3;R-3;12;61
00121_00002.ppm;143;143;bel;3;R-3;12;61
00123_00000.ppm;59;83;bel;3;R-3;12;61
00123_00001.ppm;70;83;bel;3;R-3;12;61
00123_00002.ppm;63;83;bel;3;R-3;12;61
00192_00000.ppm;42;43;bel;3;R-3;12;61
00192_00001.ppm;48;48;bel;3;R-3;12;61
00192_00002.ppm;56;57;bel;3;R-3;12;61
00208_00000.ppm;167;168;bel;3;R-3;12;61
00208_00001.ppm;76;79;bel;3;R-3;12;61
00208_00002.ppm;61;59;bel;3;R-3;12;61
00222_00000.ppm;175;178;bel;3;R-3;12;61
00222_00001.ppm;96;98;bel;3;R-3;12;61
00222_00002.ppm;67;70;bel;3;R-3;12;61
00547_00000.ppm;27;27;bel;3;R-3;12;61
00927_00000.ppm;45;41;bel;3;R-3;12;61
00927_00001.ppm;45;33;bel;3;R-3;12;61
00928_00000.ppm;44;43;bel;3;R-3;12;61
00928_00001.ppm;44;45;bel;3;R-3;12;61
00928_00002.ppm;43;43;bel;3;R-3;12;61
00930_00000.ppm;58;58;bel;3;R-3;12;61
00930_00001.ppm;62;63;bel;3;R-3;12;61
00930_00002.ppm;71;69;bel;3;R-3;12;61
00931_00000.ppm;46;47;bel;3;R-3;12;61
00931_00001.ppm;46;46;bel;3;R-3;12;61
00931_00002.ppm;46;46;bel;3;R-3;12;61
00935_00000.ppm;41;41;bel;3;R-3;12;61
00935_00001.ppm;49;50;bel;3;R-3;12;61
00935_00002.ppm;47;46;bel;3;R-3;12;61
00937_00000.ppm;38;40;bel;3;R-3;12;61
00937_00001.ppm;35;37;bel;3;R-3;12;61
00937_00002.ppm;37;38;bel;3;R-3;12;61
00937_00003.ppm;36;37;bel;3;R-3;12;61
00938_00000.ppm;50;44;bel;3;R-3;12;61
00938_00001.ppm;39;38;bel;3;R-3;12;61
00943_00000.ppm;37;40;bel;3;R-3;12;61
00943_00001.ppm;36;39;bel;3;R-3;12;61
00945_00000.ppm;35;37;bel;3;R-3;12;61
00945_00001.ppm;35;37;bel;3;R-3;12;61
00945_00002.ppm;33;34;bel;3;R-3;12;61
00951_00000.ppm;25;28;bel;3;R-3;12;61
00951_00001.ppm;25;28;bel;3;R-3;12;61
00951_00002.ppm;26;29;bel;3;R-3;12;61
00952_00000.ppm;21;22;bel;3;R-3;12;61
00952_00001.ppm;22;22;bel;3;R-3;12;61
00952_00002.ppm;21;23;bel;3;R-3;12;61
00957_00000.ppm;47;48;bel;3;R-3;12;61
00957_00001.ppm;46;46;bel;3;R-3;12;61
00957_00002.ppm;45;45;bel;3;R-3;12;61
00959_00000.ppm;36;37;bel;3;R-3;12;61
00959_00001.ppm;40;38;bel;3;R-3;12;61
00959_00002.ppm;37;37;bel;3;R-3;12;61
01002_00000.ppm;31;32;bel;3;R-3;12;61
01002_00001.ppm;32;30;bel;3;R-3;12;61
01002_00002.ppm;31;31;bel;3;R-3;12;61
01003_00000.ppm;31;33;bel;3;R-3;12;61
01003_00001.ppm;32;29;bel;3;R-3;12;61
01003_00002.ppm;30;31;bel;3;R-3;12;61
01012_00000.ppm;24;26;bel;3;R-3;12;61
01012_00001.ppm;25;26;bel;3;R-3;12;61
01012_00002.ppm;24;25;bel;3;R-3;12;61
01013_00000.ppm;24;26;bel;3;R-3;12;61
01013_00001.ppm;25;27;bel;3;R-3;12;61
01013_00002.ppm;25;26;bel;3;R-3;12;61
01102_00000.ppm;34;37;bel;3;R-3;12;61
01102_00001.ppm;38;37;bel;3;R-3;12;61
01102_00002.ppm;35;37;bel;3;R-3;12;61
01108_00000.ppm;37;44;bel;3;R-3;12;61
01108_00001.ppm;37;45;bel;3;R-3;12;61
01108_00002.ppm;38;44;bel;3;R-3;12;61
01109_00000.ppm;36;37;bel;3;R-3;12;61
01109_00001.ppm;35;38;bel;3;R-3;12;61
01109_00002.ppm;33;37;bel;3;R-3;12;61
01111_00000.ppm;49;50;bel;3;R-3;12;61
01111_00001.ppm;46;48;bel;3;R-3;12;61
01111_00002.ppm;53;53;bel;3;R-3;12;61
01112_00000.ppm;49;51;bel;3;R-3;12;61
01112_00001.ppm;51;52;bel;3;R-3;12;61
01112_00002.ppm;54;55;bel;3;R-3;12;61
01231_00000.ppm;27;27;bel;3;R-3;12;61
01231_00001.ppm;27;29;bel;3;R-3;12;61
01231_00002.ppm;26;28;bel;3;R-3;12;61
01231_00003.ppm;28;29;bel;3;R-3;12;61
01232_00000.ppm;43;44;bel;3;R-3;12;61
01232_00001.ppm;44;45;bel;3;R-3;12;61
01232_00002.ppm;42;45;bel;3;R-3;12;61
01237_00000.ppm;64;68;bel;3;R-3;12;61
01237_00001.ppm;58;59;bel;3;R-3;12;61
01237_00002.ppm;61;63;bel;3;R-3;12;61
01238_00000.ppm;36;39;bel;3;R-3;12;61
01238_00001.ppm;36;38;bel;3;R-3;12;61
01238_00002.ppm;37;41;bel;3;R-3;12;61
01243_00000.ppm;38;40;bel;3;R-3;12;61
01243_00001.ppm;37;39;bel;3;R-3;12;61
01243_00002.ppm;39;40;bel;3;R-3;12;61
01244_00000.ppm;42;43;bel;3;R-3;12;61
01244_00001.ppm;58;60;bel;3;R-3;12;61
01244_00002.ppm;62;64;bel;3;R-3;12;61
01248_00000.ppm;49;50;bel;3;R-3;12;61
01248_00001.ppm;48;48;bel;3;R-3;12;61
01248_00002.ppm;45;47;bel;3;R-3;12;61
01249_00000.ppm;50;51;bel;3;R-3;12;61
01249_00001.ppm;53;53;bel;3;R-3;12;61
01249_00002.ppm;48;48;bel;3;R-3;12;61
01249_00003.ppm;45;47;bel;3;R-3;12;61
01253_00000.ppm;81;86;bel;3;R-3;12;61
01253_00001.ppm;70;72;bel;3;R-3;12;61
01253_00002.ppm;60;60;bel;3;R-3;12;61
01253_00003.ppm;54;55;bel;3;R-3;12;61
01254_00000.ppm;46;48;bel;3;R-3;12;61
01254_00001.ppm;50;51;bel;3;R-3;12;61
01254_00002.ppm;44;46;bel;3;R-3;12;61
01262_00000.ppm;46;47;bel;3;R-3;12;61
01262_00001.ppm;44;46;bel;3;R-3;12;61
01262_00002.ppm;43;44;bel;3;R-3;12;61
01263_00000.ppm;41;43;bel;3;R-3;12;61
01263_00001.ppm;37;41;bel;3;R-3;12;61
01263_00002.ppm;41;44;bel;3;R-3;12;61
01269_00000.ppm;49;51;bel;3;R-3;12;61
01269_00001.ppm;54;53;bel;3;R-3;12;61
01269_00002.ppm;46;47;bel;3;R-3;12;61
01270_00000.ppm;71;74;bel;3;R-3;12;61
01270_00001.ppm;79;82;bel;3;R-3;12;61
01275_00000.ppm;49;51;bel;3;R-3;12;61
01275_00001.ppm;45;46;bel;3;R-3;12;61
01275_00002.ppm;44;44;bel;3;R-3;12;61
01276_00000.ppm;84;105;bel;3;R-3;12;61
01276_00001.ppm;75;93;bel;3;R-3;12;61
01276_00002.ppm;70;82;bel;3;R-3;12;61
01502_00000.ppm;53;52;bel;3;R-3;12;61
01502_00001.ppm;60;60;bel;3;R-3;12;61
01502_00002.ppm;75;73;bel;3;R-3;12;61
01504_00000.ppm;84;83;bel;3;R-3;12;61
01511_00000.ppm;87;87;bel;3;R-3;12;61
01511_00001.ppm;64;68;bel;3;R-3;12;61
01511_00002.ppm;54;55;bel;3;R-3;12;61
01514_00000.ppm;95;105;bel;3;R-3;12;61
01514_00001.ppm;83;93;bel;3;R-3;12;61
01514_00002.ppm;75;84;bel;3;R-3;12;61
01519_00000.ppm;59;62;bel;3;R-3;12;61
01519_00001.ppm;50;52;bel;3;R-3;12;61
01519_00002.ppm;45;46;bel;3;R-3;12;61
01524_00000.ppm;63;134;bel;3;R-3;12;61
01524_00001.ppm;61;67;bel;3;R-3;12;61
01524_00002.ppm;48;49;bel;3;R-3;12;61
01525_00000.ppm;68;62;bel;3;R-3;12;61
01525_00001.ppm;56;54;bel;3;R-3;12;61
01525_00002.ppm;47;47;bel;3;R-3;12;61
01526_00000.ppm;91;86;bel;3;R-3;12;61
01526_00001.ppm;69;68;bel;3;R-3;12;61
01526_00002.ppm;57;56;bel;3;R-3;12;61
01528_00000.ppm;74;71;bel;3;R-3;12;61
01528_00001.ppm;58;56;bel;3;R-3;12;61
01528_00002.ppm;48;48;bel;3;R-3;12;61
01536_00000.ppm;82;81;bel;3;R-3;12;61
01536_00001.ppm;64;63;bel;3;R-3;12;61
01536_00002.ppm;50;50;bel;3;R-3;12;61
01569_00000.ppm;69;71;bel;3;R-3;12;61
01569_00001.ppm;49;56;bel;3;R-3;12;61
01588_00000.ppm;75;70;bel;3;R-3;12;61
01588_00001.ppm;56;54;bel;3;R-3;12;61
01588_00002.ppm;49;49;bel;3;R-3;12;61
01656_00000.ppm;67;64;bel;3;R-3;12;61
01656_00001.ppm;54;54;bel;3;R-3;12;61
01673_00000.ppm;47;45;bel;3;R-3;12;61
01673_00001.ppm;40;39;bel;3;R-3;12;61
01702_00000.ppm;59;83;bel;3;R-3;12;61
01702_00001.ppm;49;82;bel;3;R-3;12;61
01702_00002.ppm;44;43;bel;3;R-3;12;61
01713_00000.ppm;72;110;bel;3;R-3;12;61
01713_00001.ppm;56;53;bel;3;R-3;12;61
01713_00002.ppm;47;47;bel;3;R-3;12;61
01715_00000.ppm;55;56;bel;3;R-3;12;61
01715_00001.ppm;46;48;bel;3;R-3;12;61
01715_00002.ppm;43;43;bel;3;R-3;12;61
01745_00000.ppm;67;127;bel;3;R-3;12;61
01745_00001.ppm;70;71;bel;3;R-3;12;61
01745_00002.ppm;51;54;bel;3;R-3;12;61
01753_00000.ppm;55;63;bel;3;R-3;12;61
01753_00001.ppm;46;51;bel;3;R-3;12;61
01753_00002.ppm;60;97;bel;3;R-3;12;61
01803_00000.ppm;100;97;bel;3;R-3;12;61
01803_00001.ppm;69;69;bel;3;R-3;12;61
01803_00002.ppm;53;51;bel;3;R-3;12;61
01805_00000.ppm;74;73;bel;3;R-3;12;61
01805_00001.ppm;59;59;bel;3;R-3;12;61
01805_00002.ppm;50;51;bel;3;R-3;12;61
01873_00000.ppm;123;123;bel;3;R-3;12;61
01873_00001.ppm;86;87;bel;3;R-3;12;61
01873_00002.ppm;105;103;bel;3;R-3;12;61
01883_00000.ppm;47;59;bel;3;R-3;12;61
01883_00001.ppm;49;54;bel;3;R-3;12;61
01883_00002.ppm;50;96;bel;3;R-3;12;61
01886_00000.ppm;73;72;bel;3;R-3;12;61
01886_00001.ppm;59;58;bel;3;R-3;12;61
01886_00002.ppm;49;50;bel;3;R-3;12;61
01889_00000.ppm;36;37;bel;3;R-3;12;61
01889_00001.ppm;37;39;bel;3;R-3;12;61
01889_00002.ppm;40;61;bel;3;R-3;12;61
01894_00000.ppm;68;81;bel;3;R-3;12;61
01894_00001.ppm;80;83;bel;3;R-3;12;61
01894_00002.ppm;53;82;bel;3;R-3;12;61
01909_00000.ppm;83;84;bel;3;R-3;12;61
01909_00001.ppm;55;58;bel;3;R-3;12;61
01909_00002.ppm;51;52;bel;3;R-3;12;61
01910_00000.ppm;39;70;bel;3;R-3;12;61
01910_00001.ppm;37;37;bel;3;R-3;12;61
01910_00002.ppm;122;123;bel;3;R-3;12;61
01911_00000.ppm;71;68;bel;3;R-3;12;61
01911_00001.ppm;58;57;bel;3;R-3;12;61
01911_00002.ppm;47;47;bel;3;R-3;12;61
01916_00000.ppm;57;62;bel;3;R-3;12;61
01916_00001.ppm;48;47;bel;3;R-3;12;61
01916_00002.ppm;55;108;bel;3;R-3;12;61
01930_00000.ppm;130;128;bel;3;R-3;12;61
01930_00001.ppm;84;83;bel;3;R-3;12;61
01930_00002.ppm;58;60;bel;3;R-3;12;61
01933_00000.ppm;86;165;bel;3;R-3;12;61
01933_00001.ppm;91;86;bel;3;R-3;12;61
01933_00002.ppm;58;60;bel;3;R-3;12;61
01935_00000.ppm;43;81;bel;3;R-3;12;61
01935_00001.ppm;56;81;bel;3;R-3;12;61
01935_00002.ppm;36;82;bel;3;R-3;12;61
01955_00000.ppm;134;132;bel;3;R-3;12;61
01955_00001.ppm;80;82;bel;3;R-3;12;61
01955_00002.ppm;61;59;bel;3;R-3;12;61
01956_00000.ppm;141;139;bel;3;R-3;12;61
